,vw,o,c,h,l,n,prev_close,daily_return,abs_daily_return,pct_change,direction,Recovery,outlier_id,day type,day,Date
38,1.1541,1.15223,1.15927,1.15929,1.14801,103597.0,1.15214,0.0061884840383981815,0.0061884840383981815,0.6188484038398112,Up,slow recovery,5,prior day,Friday,2010-05-28
39,1.1559,1.15743,1.15577,1.15825,1.15302,62078.0,1.1574,-0.0014083290133057027,0.0014083290133057027,0.14083290133056758,Down,slow recovery,5,post day,Monday,2010-05-31
40,1.1593,1.15577,1.15475,1.17302,1.14682,152328.0,1.15577,-0.0008825285307630592,0.0008825285307630592,0.08825285307630937,Down,slow recovery,5,post day,Tuesday,2010-06-01
41,1.1567,1.15475,1.1547,1.16017,1.15266,126360.0,1.15475,-4.329941545779041e-05,4.329941545779041e-05,0.004329941545777594,Down,slow recovery,5,post day,Wednesday,2010-06-02
42,1.1536,1.15474,1.1546,1.1573,1.14956,111225.0,1.1547,-8.660258075689701e-05,8.660258075689701e-05,0.008660258075687821,Down,slow recovery,5,post day,Thursday,2010-06-03
43,1.156,1.1546,1.16155,1.16302,1.14148,128520.0,1.1546,0.006019400658236629,0.006019400658236629,0.6019400658236584,Up,slow recovery,5,post day,Friday,2010-06-04
44,1.1625,1.16023,1.15739,1.1695,1.15178,176660.0,1.16024,-0.002456388333448269,0.002456388333448269,0.24563883334483005,Down,slow recovery,6,prior day,Tuesday,2010-05-25
45,1.1579,1.15739,1.15873,1.1623,1.15139,135028.0,1.15739,0.001157777412972394,0.001157777412972394,0.1157777412972294,Up,slow recovery,6,prior day,Wednesday,2010-05-26
46,1.1552,1.15875,1.15214,1.16549,1.1484,142073.0,1.15873,-0.005687261053049542,0.005687261053049542,0.5687261053049508,Down,slow recovery,6,prior day,Thursday,2010-05-27
47,1.1541,1.15223,1.15927,1.15929,1.14801,103597.0,1.15214,0.0061884840383981815,0.0061884840383981815,0.6188484038398112,Up,slow recovery,6,prior day,Friday,2010-05-28
48,1.1559,1.15743,1.15577,1.15825,1.15302,62078.0,1.1574,-0.0014083290133057027,0.0014083290133057027,0.14083290133056758,Down,slow recovery,6,outlier day,Monday,2010-05-31
49,1.1593,1.15577,1.15475,1.17302,1.14682,152328.0,1.15577,-0.0008825285307630592,0.0008825285307630592,0.08825285307630937,Down,slow recovery,6,post day,Tuesday,2010-06-01
50,1.1567,1.15475,1.1547,1.16017,1.15266,126360.0,1.15475,-4.329941545779041e-05,4.329941545779041e-05,0.004329941545777594,Down,slow recovery,6,post day,Wednesday,2010-06-02
51,1.1536,1.15474,1.1546,1.1573,1.14956,111225.0,1.1547,-8.660258075689701e-05,8.660258075689701e-05,0.008660258075687821,Down,slow recovery,6,post day,Thursday,2010-06-03
52,1.156,1.1546,1.16155,1.16302,1.14148,128520.0,1.1546,0.006019400658236629,0.006019400658236629,0.6019400658236584,Up,slow recovery,6,post day,Friday,2010-06-04
53,1.1541,1.15223,1.15927,1.15929,1.14801,103597.0,1.15214,0.0061884840383981815,0.0061884840383981815,0.6188484038398112,Up,slow recovery,7,prior day,Friday,2010-05-28
54,1.1559,1.15743,1.15577,1.15825,1.15302,62078.0,1.1574,-0.0014083290133057027,0.0014083290133057027,0.14083290133056758,Down,slow recovery,7,prior day,Monday,2010-05-31
55,1.1593,1.15577,1.15475,1.17302,1.14682,152328.0,1.15577,-0.0008825285307630592,0.0008825285307630592,0.08825285307630937,Down,slow recovery,7,outlier day,Tuesday,2010-06-01
56,1.1567,1.15475,1.1547,1.16017,1.15266,126360.0,1.15475,-4.329941545779041e-05,4.329941545779041e-05,0.004329941545777594,Down,slow recovery,7,post day,Wednesday,2010-06-02
57,1.1536,1.15474,1.1546,1.1573,1.14956,111225.0,1.1547,-8.660258075689701e-05,8.660258075689701e-05,0.008660258075687821,Down,slow recovery,7,post day,Thursday,2010-06-03
58,1.156,1.1546,1.16155,1.16302,1.14148,128520.0,1.1546,0.006019400658236629,0.006019400658236629,0.6019400658236584,Up,slow recovery,7,post day,Friday,2010-06-04
59,1.1559,1.15743,1.15577,1.15825,1.15302,62078.0,1.1574,-0.0014083290133057027,0.0014083290133057027,0.14083290133056758,Down,slow recovery,8,prior day,Monday,2010-05-31
60,1.1593,1.15577,1.15475,1.17302,1.14682,152328.0,1.15577,-0.0008825285307630592,0.0008825285307630592,0.08825285307630937,Down,slow recovery,8,prior day,Tuesday,2010-06-01
61,1.1567,1.15475,1.1547,1.16017,1.15266,126360.0,1.15475,-4.329941545779041e-05,4.329941545779041e-05,0.004329941545777594,Down,slow recovery,8,outlier day,Wednesday,2010-06-02
62,1.1536,1.15474,1.1546,1.1573,1.14956,111225.0,1.1547,-8.660258075689701e-05,8.660258075689701e-05,0.008660258075687821,Down,slow recovery,8,post day,Thursday,2010-06-03
63,1.156,1.1546,1.16155,1.16302,1.14148,128520.0,1.1546,0.006019400658236629,0.006019400658236629,0.6019400658236584,Up,slow recovery,8,post day,Friday,2010-06-04
64,1.1559,1.15743,1.15577,1.15825,1.15302,62078.0,1.1574,-0.0014083290133057027,0.0014083290133057027,0.14083290133056758,Down,fast recovery,9,prior day,Monday,2010-05-31
65,1.1593,1.15577,1.15475,1.17302,1.14682,152328.0,1.15577,-0.0008825285307630592,0.0008825285307630592,0.08825285307630937,Down,fast recovery,9,prior day,Tuesday,2010-06-01
66,1.1567,1.15475,1.1547,1.16017,1.15266,126360.0,1.15475,-4.329941545779041e-05,4.329941545779041e-05,0.004329941545777594,Down,fast recovery,9,prior day,Wednesday,2010-06-02
67,1.1536,1.15474,1.1546,1.1573,1.14956,111225.0,1.1547,-8.660258075689701e-05,8.660258075689701e-05,0.008660258075687821,Down,fast recovery,9,prior day,Thursday,2010-06-03
68,1.156,1.1546,1.16155,1.16302,1.14148,128520.0,1.1546,0.006019400658236629,0.006019400658236629,0.6019400658236584,Up,fast recovery,9,outlier day,Friday,2010-06-04
69,1.1629,1.16569,1.16271,1.1673,1.15835,119982.0,1.16155,0.000998665576169625,0.000998665576169625,0.09986655761695662,Up,fast recovery,9,post day,Monday,2010-06-07
70,1.1563,1.16271,1.15296,1.1641,1.14844,133737.0,1.16271,-0.008385581959387918,0.008385581959387918,0.8385581959387878,Down,fast recovery,9,post day,Tuesday,2010-06-08
71,1.1486,1.15296,1.14789,1.1554,1.14149,106165.0,1.15296,-0.004397377185678521,0.004397377185678521,0.4397377185678564,Down,fast recovery,9,post day,Wednesday,2010-06-09
72,1.1441,1.14789,1.14244,1.1503,1.13969,121618.0,1.14789,-0.004747841692148356,0.004747841692148356,0.4747841692148369,Down,fast recovery,9,post day,Thursday,2010-06-10
73,1.1466,1.14245,1.14945,1.15455,1.14044,94959.0,1.14244,0.00613598963621738,0.00613598963621738,0.613598963621742,Up,fast recovery,9,post day,Friday,2010-06-11
74,1.1403,1.1439,1.14249,1.14671,1.13494,104767.0,1.14388,-0.0012151624296254872,0.0012151624296254872,0.12151624296254937,Down,fast recovery,9,post day,Monday,2010-06-14
75,1.1386,1.14248,1.1332,1.14792,1.12915,102686.0,1.14249,-0.008131362200106802,0.008131362200106802,0.8131362200106795,Down,fast recovery,9,post day,Tuesday,2010-06-15
76,1.1552,1.15875,1.15214,1.16549,1.1484,142073.0,1.15873,-0.005687261053049542,0.005687261053049542,0.5687261053049508,Down,fast recovery,10,prior day,Thursday,2010-05-27
77,1.1541,1.15223,1.15927,1.15929,1.14801,103597.0,1.15214,0.0061884840383981815,0.0061884840383981815,0.6188484038398112,Up,fast recovery,10,prior day,Friday,2010-05-28
78,1.1559,1.15743,1.15577,1.15825,1.15302,62078.0,1.1574,-0.0014083290133057027,0.0014083290133057027,0.14083290133056758,Down,fast recovery,10,prior day,Monday,2010-05-31
79,1.1593,1.15577,1.15475,1.17302,1.14682,152328.0,1.15577,-0.0008825285307630592,0.0008825285307630592,0.08825285307630937,Down,fast recovery,10,prior day,Tuesday,2010-06-01
80,1.1567,1.15475,1.1547,1.16017,1.15266,126360.0,1.15475,-4.329941545779041e-05,4.329941545779041e-05,0.004329941545777594,Down,fast recovery,10,prior day,Wednesday,2010-06-02
81,1.1536,1.15474,1.1546,1.1573,1.14956,111225.0,1.1547,-8.660258075689701e-05,8.660258075689701e-05,0.008660258075687821,Down,fast recovery,10,prior day,Thursday,2010-06-03
82,1.156,1.1546,1.16155,1.16302,1.14148,128520.0,1.1546,0.006019400658236629,0.006019400658236629,0.6019400658236584,Up,fast recovery,10,prior day,Friday,2010-06-04
83,1.1629,1.16569,1.16271,1.1673,1.15835,119982.0,1.16155,0.000998665576169625,0.000998665576169625,0.09986655761695662,Up,fast recovery,10,outlier day,Monday,2010-06-07
84,1.1563,1.16271,1.15296,1.1641,1.14844,133737.0,1.16271,-0.008385581959387918,0.008385581959387918,0.8385581959387878,Down,fast recovery,10,post day,Tuesday,2010-06-08
85,1.1486,1.15296,1.14789,1.1554,1.14149,106165.0,1.15296,-0.004397377185678521,0.004397377185678521,0.4397377185678564,Down,fast recovery,10,post day,Wednesday,2010-06-09
86,1.1441,1.14789,1.14244,1.1503,1.13969,121618.0,1.14789,-0.004747841692148356,0.004747841692148356,0.4747841692148369,Down,fast recovery,10,post day,Thursday,2010-06-10
87,1.1466,1.14245,1.14945,1.15455,1.14044,94959.0,1.14244,0.00613598963621738,0.00613598963621738,0.613598963621742,Up,fast recovery,10,post day,Friday,2010-06-11
88,0.9432,0.93411,0.94711,0.95164,0.93252,129800.0,0.9341,0.013927844984477,0.013927844984477,1.3927844984477078,Up,fast recovery,11,prior day,Tuesday,2011-01-04
89,0.9572,0.94712,0.96584,0.96843,0.94676,143578.0,0.94711,0.019775949995248728,0.019775949995248728,1.9775949995248787,Up,fast recovery,11,prior day,Wednesday,2011-01-05
90,0.966,0.96584,0.96585,0.97066,0.96094,146512.0,0.96584,1.035368176919002e-05,1.035368176919002e-05,0.001035368176927065,Up,fast recovery,11,prior day,Thursday,2011-01-06
91,0.9647,0.96585,0.96676,0.96895,0.96013,141799.0,0.96585,0.0009421752860174627,0.0009421752860174627,0.0942175286017477,Up,fast recovery,11,outlier day,Friday,2011-01-07
92,0.9668,0.96664,0.96599,0.97263,0.96298,120853.0,0.96668,-0.0007137832581619238,0.0007137832581619238,0.07137832581619596,Down,fast recovery,11,post day,Monday,2011-01-10
93,0.9711,0.96599,0.97352,0.97834,0.96591,142824.0,0.96599,0.007795111750639279,0.007795111750639279,0.7795111750639183,Up,fast recovery,11,post day,Tuesday,2011-01-11
94,0.9717,0.97353,0.9671,0.9755,0.96602,160216.0,0.97352,-0.006594625688224271,0.006594625688224271,0.659462568822422,Down,fast recovery,11,post day,Wednesday,2011-01-12
95,0.9682,0.96711,0.96395,0.97631,0.96114,149069.0,0.9671,-0.0032571605831868333,0.0032571605831868333,0.32571605831868133,Down,fast recovery,11,post day,Thursday,2011-01-13
96,0.9645,0.96394,0.96429,0.9686,0.96039,135227.0,0.96395,0.0003527153898023829,0.0003527153898023829,0.0352715389802416,Up,fast recovery,11,post day,Friday,2011-01-14
97,0.9348,0.93187,0.9341,0.93824,0.93181,65166.0,0.93184,0.0024253090659341085,0.0024253090659341085,0.2425309065934078,Up,fast recovery,12,prior day,Monday,2011-01-03
98,0.9432,0.93411,0.94711,0.95164,0.93252,129800.0,0.9341,0.013927844984477,0.013927844984477,1.3927844984477078,Up,fast recovery,12,prior day,Tuesday,2011-01-04
99,0.9572,0.94712,0.96584,0.96843,0.94676,143578.0,0.94711,0.019775949995248728,0.019775949995248728,1.9775949995248787,Up,fast recovery,12,prior day,Wednesday,2011-01-05
100,0.966,0.96584,0.96585,0.97066,0.96094,146512.0,0.96584,1.035368176919002e-05,1.035368176919002e-05,0.001035368176927065,Up,fast recovery,12,prior day,Thursday,2011-01-06
101,0.9647,0.96585,0.96676,0.96895,0.96013,141799.0,0.96585,0.0009421752860174627,0.0009421752860174627,0.0942175286017477,Up,fast recovery,12,prior day,Friday,2011-01-07
102,0.9668,0.96664,0.96599,0.97263,0.96298,120853.0,0.96668,-0.0007137832581619238,0.0007137832581619238,0.07137832581619596,Down,fast recovery,12,post day,Monday,2011-01-10
103,0.9711,0.96599,0.97352,0.97834,0.96591,142824.0,0.96599,0.007795111750639279,0.007795111750639279,0.7795111750639183,Up,fast recovery,12,post day,Tuesday,2011-01-11
104,0.9717,0.97353,0.9671,0.9755,0.96602,160216.0,0.97352,-0.006594625688224271,0.006594625688224271,0.659462568822422,Down,fast recovery,12,post day,Wednesday,2011-01-12
105,0.9432,0.93411,0.94711,0.95164,0.93252,129800.0,0.9341,0.013927844984477,0.013927844984477,1.3927844984477078,Up,fast recovery,13,prior day,Tuesday,2011-01-04
106,0.9572,0.94712,0.96584,0.96843,0.94676,143578.0,0.94711,0.019775949995248728,0.019775949995248728,1.9775949995248787,Up,fast recovery,13,prior day,Wednesday,2011-01-05
107,0.966,0.96584,0.96585,0.97066,0.96094,146512.0,0.96584,1.035368176919002e-05,1.035368176919002e-05,0.001035368176927065,Up,fast recovery,13,prior day,Thursday,2011-01-06
108,0.9647,0.96585,0.96676,0.96895,0.96013,141799.0,0.96585,0.0009421752860174627,0.0009421752860174627,0.0942175286017477,Up,fast recovery,13,prior day,Friday,2011-01-07
109,0.9668,0.96664,0.96599,0.97263,0.96298,120853.0,0.96668,-0.0007137832581619238,0.0007137832581619238,0.07137832581619596,Down,fast recovery,13,prior day,Monday,2011-01-10
110,0.9711,0.96599,0.97352,0.97834,0.96591,142824.0,0.96599,0.007795111750639279,0.007795111750639279,0.7795111750639183,Up,fast recovery,13,outlier day,Tuesday,2011-01-11
111,0.9717,0.97353,0.9671,0.9755,0.96602,160216.0,0.97352,-0.006594625688224271,0.006594625688224271,0.659462568822422,Down,fast recovery,13,post day,Wednesday,2011-01-12
112,0.9682,0.96711,0.96395,0.97631,0.96114,149069.0,0.9671,-0.0032571605831868333,0.0032571605831868333,0.32571605831868133,Down,fast recovery,13,post day,Thursday,2011-01-13
113,0.9645,0.96394,0.96429,0.9686,0.96039,135227.0,0.96395,0.0003527153898023829,0.0003527153898023829,0.0352715389802416,Up,fast recovery,13,post day,Friday,2011-01-14
114,0.9653,0.96384,0.96466,0.96753,0.96343,96922.0,0.96384,0.0008507636122177248,0.0008507636122177248,0.08507636122176976,Up,fast recovery,13,post day,Monday,2011-01-17
115,0.9602,0.96466,0.96378,0.96555,0.955,147849.0,0.96466,-0.0009122385089046835,0.0009122385089046835,0.09122385089046503,Down,fast recovery,13,post day,Tuesday,2011-01-18
116,0.9586,0.96377,0.95595,0.96404,0.95188,146489.0,0.96378,-0.00812426072340161,0.00812426072340161,0.8124260723401555,Down,fast recovery,13,post day,Wednesday,2011-01-19
117,0.9598,0.95595,0.96685,0.96837,0.95264,139586.0,0.95595,0.011402269993200504,0.011402269993200504,1.1402269993200598,Up,fast recovery,13,post day,Thursday,2011-01-20
118,0.9668,0.96664,0.96599,0.97263,0.96298,120853.0,0.96668,-0.0007137832581619238,0.0007137832581619238,0.07137832581619596,Down,fast recovery,14,prior day,Monday,2011-01-10
119,0.9711,0.96599,0.97352,0.97834,0.96591,142824.0,0.96599,0.007795111750639279,0.007795111750639279,0.7795111750639183,Up,fast recovery,14,prior day,Tuesday,2011-01-11
120,0.9717,0.97353,0.9671,0.9755,0.96602,160216.0,0.97352,-0.006594625688224271,0.006594625688224271,0.659462568822422,Down,fast recovery,14,outlier day,Wednesday,2011-01-12
121,0.9682,0.96711,0.96395,0.97631,0.96114,149069.0,0.9671,-0.0032571605831868333,0.0032571605831868333,0.32571605831868133,Down,fast recovery,14,post day,Thursday,2011-01-13
122,0.9645,0.96394,0.96429,0.9686,0.96039,135227.0,0.96395,0.0003527153898023829,0.0003527153898023829,0.0352715389802416,Up,fast recovery,14,post day,Friday,2011-01-14
123,0.9653,0.96384,0.96466,0.96753,0.96343,96922.0,0.96384,0.0008507636122177248,0.0008507636122177248,0.08507636122176976,Up,fast recovery,14,post day,Monday,2011-01-17
124,0.9602,0.96466,0.96378,0.96555,0.955,147849.0,0.96466,-0.0009122385089046835,0.0009122385089046835,0.09122385089046503,Down,fast recovery,14,post day,Tuesday,2011-01-18
125,0.9586,0.96377,0.95595,0.96404,0.95188,146489.0,0.96378,-0.00812426072340161,0.00812426072340161,0.8124260723401555,Down,fast recovery,14,post day,Wednesday,2011-01-19
126,0.9598,0.95595,0.96685,0.96837,0.95264,139586.0,0.95595,0.011402269993200504,0.011402269993200504,1.1402269993200598,Up,fast recovery,14,post day,Thursday,2011-01-20
127,0.9668,0.96664,0.96599,0.97263,0.96298,120853.0,0.96668,-0.0007137832581619238,0.0007137832581619238,0.07137832581619596,Down,fast recovery,15,prior day,Monday,2011-01-10
128,0.9711,0.96599,0.97352,0.97834,0.96591,142824.0,0.96599,0.007795111750639279,0.007795111750639279,0.7795111750639183,Up,fast recovery,15,prior day,Tuesday,2011-01-11
129,0.9717,0.97353,0.9671,0.9755,0.96602,160216.0,0.97352,-0.006594625688224271,0.006594625688224271,0.659462568822422,Down,fast recovery,15,prior day,Wednesday,2011-01-12
130,0.9682,0.96711,0.96395,0.97631,0.96114,149069.0,0.9671,-0.0032571605831868333,0.0032571605831868333,0.32571605831868133,Down,fast recovery,15,prior day,Thursday,2011-01-13
131,0.9645,0.96394,0.96429,0.9686,0.96039,135227.0,0.96395,0.0003527153898023829,0.0003527153898023829,0.0352715389802416,Up,fast recovery,15,prior day,Friday,2011-01-14
132,0.9653,0.96384,0.96466,0.96753,0.96343,96922.0,0.96384,0.0008507636122177248,0.0008507636122177248,0.08507636122176976,Up,fast recovery,15,prior day,Monday,2011-01-17
133,0.9602,0.96466,0.96378,0.96555,0.955,147849.0,0.96466,-0.0009122385089046835,0.0009122385089046835,0.09122385089046503,Down,fast recovery,15,prior day,Tuesday,2011-01-18
134,0.9586,0.96377,0.95595,0.96404,0.95188,146489.0,0.96378,-0.00812426072340161,0.00812426072340161,0.8124260723401555,Down,fast recovery,15,prior day,Wednesday,2011-01-19
135,0.9598,0.95595,0.96685,0.96837,0.95264,139586.0,0.95595,0.011402269993200504,0.011402269993200504,1.1402269993200598,Up,fast recovery,15,outlier day,Thursday,2011-01-20
136,0.9622,0.96685,0.95824,0.96853,0.95718,109798.0,0.96685,-0.008905207633035121,0.008905207633035121,0.890520763303515,Down,fast recovery,15,post day,Friday,2011-01-21
137,0.9551,0.95827,0.94916,0.96222,0.94702,100020.0,0.95827,-0.009506715226397521,0.009506715226397521,0.9506715226397566,Down,fast recovery,15,post day,Monday,2011-01-24
138,0.9463,0.94919,0.9422,0.95217,0.94023,145546.0,0.94916,-0.007332799528003673,0.007332799528003673,0.7332799528003697,Down,fast recovery,15,post day,Tuesday,2011-01-25
139,0.9435,0.9422,0.94262,0.94638,0.93995,125399.0,0.9422,0.0004457652303120101,0.0004457652303120101,0.04457652303120341,Up,fast recovery,15,post day,Wednesday,2011-01-26
140,0.9442,0.94262,0.94607,0.9481,0.93886,134799.0,0.94262,0.0036600114574271213,0.0036600114574271213,0.3660011457427226,Up,fast recovery,15,post day,Thursday,2011-01-27
141,0.9566,0.95449,0.95481,0.95971,0.95288,127863.0,0.95449,0.0003352575721066727,0.0003352575721066727,0.03352575721067286,Up,fast recovery,16,prior day,Monday,2011-02-07
142,0.9564,0.95483,0.96324,0.96422,0.95226,135334.0,0.95481,0.008828981682219433,0.008828981682219433,0.882898168221935,Up,fast recovery,16,prior day,Tuesday,2011-02-08
143,0.962,0.96326,0.95823,0.966,0.9551,122933.0,0.96324,-0.005201195963622731,0.005201195963622731,0.5201195963622784,Down,fast recovery,16,prior day,Wednesday,2011-02-09
144,0.9645,0.95823,0.96873,0.9702,0.95793,121922.0,0.95823,0.010957703265395524,0.010957703265395524,1.095770326539558,Up,fast recovery,16,outlier day,Thursday,2011-02-10
145,0.9718,0.96871,0.97318,0.9774,0.96773,101052.0,0.96873,0.004593643223602103,0.004593643223602103,0.45936432236020064,Up,fast recovery,16,post day,Friday,2011-02-11
146,0.9718,0.9737,0.97072,0.97435,0.96906,97946.0,0.97371,-0.0030707294779759244,0.0030707294779759244,0.3070729477975931,Down,fast recovery,16,post day,Monday,2011-02-14
147,0.9691,0.97071,0.96613,0.97285,0.9648,114856.0,0.97072,-0.004728448986319416,0.004728448986319416,0.4728448986319411,Down,fast recovery,16,post day,Tuesday,2011-02-15
148,0.9647,0.96613,0.95909,0.97382,0.95524,132860.0,0.96613,-0.007286804053284802,0.007286804053284802,0.7286804053284857,Down,fast recovery,16,post day,Wednesday,2011-02-16
149,0.9541,0.9591,0.94939,0.9601,0.94766,123481.0,0.95909,-0.01011375366232579,0.01011375366232579,1.0113753662325808,Down,fast recovery,16,post day,Thursday,2011-02-17
150,0.9503,0.9494,0.94576,0.95381,0.94359,106002.0,0.94939,-0.003823507726013452,0.003823507726013452,0.38235077260134753,Down,fast recovery,16,post day,Friday,2011-02-18
151,0.962,0.96326,0.95823,0.966,0.9551,122933.0,0.96324,-0.005201195963622731,0.005201195963622731,0.5201195963622784,Down,fast recovery,17,prior day,Wednesday,2011-02-09
152,0.9645,0.95823,0.96873,0.9702,0.95793,121922.0,0.95823,0.010957703265395524,0.010957703265395524,1.095770326539558,Up,fast recovery,17,prior day,Thursday,2011-02-10
153,0.9718,0.96871,0.97318,0.9774,0.96773,101052.0,0.96873,0.004593643223602103,0.004593643223602103,0.45936432236020064,Up,fast recovery,17,outlier day,Friday,2011-02-11
154,0.9718,0.9737,0.97072,0.97435,0.96906,97946.0,0.97371,-0.0030707294779759244,0.0030707294779759244,0.3070729477975931,Down,fast recovery,17,post day,Monday,2011-02-14
155,0.9691,0.97071,0.96613,0.97285,0.9648,114856.0,0.97072,-0.004728448986319416,0.004728448986319416,0.4728448986319411,Down,fast recovery,17,post day,Tuesday,2011-02-15
156,0.9647,0.96613,0.95909,0.97382,0.95524,132860.0,0.96613,-0.007286804053284802,0.007286804053284802,0.7286804053284857,Down,fast recovery,17,post day,Wednesday,2011-02-16
157,0.9541,0.9591,0.94939,0.9601,0.94766,123481.0,0.95909,-0.01011375366232579,0.01011375366232579,1.0113753662325808,Down,fast recovery,17,post day,Thursday,2011-02-17
158,0.9503,0.9494,0.94576,0.95381,0.94359,106002.0,0.94939,-0.003823507726013452,0.003823507726013452,0.38235077260134753,Down,fast recovery,17,post day,Friday,2011-02-18
159,0.9564,0.95483,0.96324,0.96422,0.95226,135334.0,0.95481,0.008828981682219433,0.008828981682219433,0.882898168221935,Up,fast recovery,18,prior day,Tuesday,2011-02-08
160,0.962,0.96326,0.95823,0.966,0.9551,122933.0,0.96324,-0.005201195963622731,0.005201195963622731,0.5201195963622784,Down,fast recovery,18,prior day,Wednesday,2011-02-09
161,0.9645,0.95823,0.96873,0.9702,0.95793,121922.0,0.95823,0.010957703265395524,0.010957703265395524,1.095770326539558,Up,fast recovery,18,prior day,Thursday,2011-02-10
162,0.9718,0.96871,0.97318,0.9774,0.96773,101052.0,0.96873,0.004593643223602103,0.004593643223602103,0.45936432236020064,Up,fast recovery,18,prior day,Friday,2011-02-11
163,0.9718,0.9737,0.97072,0.97435,0.96906,97946.0,0.97371,-0.0030707294779759244,0.0030707294779759244,0.3070729477975931,Down,fast recovery,18,post day,Monday,2011-02-14
164,0.9691,0.97071,0.96613,0.97285,0.9648,114856.0,0.97072,-0.004728448986319416,0.004728448986319416,0.4728448986319411,Down,fast recovery,18,post day,Tuesday,2011-02-15
165,0.9647,0.96613,0.95909,0.97382,0.95524,132860.0,0.96613,-0.007286804053284802,0.007286804053284802,0.7286804053284857,Down,fast recovery,18,post day,Wednesday,2011-02-16
166,0.9564,0.95483,0.96324,0.96422,0.95226,135334.0,0.95481,0.008828981682219433,0.008828981682219433,0.882898168221935,Up,fast recovery,19,prior day,Tuesday,2011-02-08
167,0.962,0.96326,0.95823,0.966,0.9551,122933.0,0.96324,-0.005201195963622731,0.005201195963622731,0.5201195963622784,Down,fast recovery,19,prior day,Wednesday,2011-02-09
168,0.9645,0.95823,0.96873,0.9702,0.95793,121922.0,0.95823,0.010957703265395524,0.010957703265395524,1.095770326539558,Up,fast recovery,19,prior day,Thursday,2011-02-10
169,0.9718,0.96871,0.97318,0.9774,0.96773,101052.0,0.96873,0.004593643223602103,0.004593643223602103,0.45936432236020064,Up,fast recovery,19,prior day,Friday,2011-02-11
170,0.9718,0.9737,0.97072,0.97435,0.96906,97946.0,0.97371,-0.0030707294779759244,0.0030707294779759244,0.3070729477975931,Down,fast recovery,19,outlier day,Monday,2011-02-14
171,0.9691,0.97071,0.96613,0.97285,0.9648,114856.0,0.97072,-0.004728448986319416,0.004728448986319416,0.4728448986319411,Down,fast recovery,19,post day,Tuesday,2011-02-15
172,0.9647,0.96613,0.95909,0.97382,0.95524,132860.0,0.96613,-0.007286804053284802,0.007286804053284802,0.7286804053284857,Down,fast recovery,19,post day,Wednesday,2011-02-16
173,0.9541,0.9591,0.94939,0.9601,0.94766,123481.0,0.95909,-0.01011375366232579,0.01011375366232579,1.0113753662325808,Down,fast recovery,19,post day,Thursday,2011-02-17
174,0.9564,0.95483,0.96324,0.96422,0.95226,135334.0,0.95481,0.008828981682219433,0.008828981682219433,0.882898168221935,Up,fast recovery,20,prior day,Tuesday,2011-02-08
175,0.962,0.96326,0.95823,0.966,0.9551,122933.0,0.96324,-0.005201195963622731,0.005201195963622731,0.5201195963622784,Down,fast recovery,20,prior day,Wednesday,2011-02-09
176,0.9645,0.95823,0.96873,0.9702,0.95793,121922.0,0.95823,0.010957703265395524,0.010957703265395524,1.095770326539558,Up,fast recovery,20,prior day,Thursday,2011-02-10
177,0.9718,0.96871,0.97318,0.9774,0.96773,101052.0,0.96873,0.004593643223602103,0.004593643223602103,0.45936432236020064,Up,fast recovery,20,prior day,Friday,2011-02-11
178,0.9718,0.9737,0.97072,0.97435,0.96906,97946.0,0.97371,-0.0030707294779759244,0.0030707294779759244,0.3070729477975931,Down,fast recovery,20,prior day,Monday,2011-02-14
179,0.9691,0.97071,0.96613,0.97285,0.9648,114856.0,0.97072,-0.004728448986319416,0.004728448986319416,0.4728448986319411,Down,fast recovery,20,outlier day,Tuesday,2011-02-15
180,0.9647,0.96613,0.95909,0.97382,0.95524,132860.0,0.96613,-0.007286804053284802,0.007286804053284802,0.7286804053284857,Down,fast recovery,20,post day,Wednesday,2011-02-16
181,0.9541,0.9591,0.94939,0.9601,0.94766,123481.0,0.95909,-0.01011375366232579,0.01011375366232579,1.0113753662325808,Down,fast recovery,20,post day,Thursday,2011-02-17
182,0.9503,0.9494,0.94576,0.95381,0.94359,106002.0,0.94939,-0.003823507726013452,0.003823507726013452,0.38235077260134753,Down,fast recovery,20,post day,Friday,2011-02-18
183,0.9767,0.97872,0.97494,0.97881,0.97441,143369.0,0.97871,-0.0038520092775183048,0.0038520092775183048,0.38520092775182757,Down,slow recovery,21,prior day,Monday,2012-07-09
184,0.9776,0.97492,0.9798,0.98142,0.97364,156072.0,0.97494,0.004984922149055301,0.004984922149055301,0.49849221490552154,Up,slow recovery,21,prior day,Tuesday,2012-07-10
185,0.9795,0.97979,0.98064,0.98307,0.97659,148683.0,0.9798,0.0008573178199632087,0.0008573178199632087,0.08573178199631215,Up,slow recovery,21,outlier day,Wednesday,2012-07-11
186,0.9837,0.98064,0.98511,0.98692,0.98052,154329.0,0.98064,0.00455824767498785,0.00455824767498785,0.4558247674987914,Up,slow recovery,21,post day,Thursday,2012-07-12
187,0.9834,0.98512,0.98005,0.98721,0.97973,137708.0,0.98511,-0.005136482220259732,0.005136482220259732,0.5136482220259753,Down,slow recovery,21,post day,Friday,2012-07-13
188,0.9767,0.97872,0.97494,0.97881,0.97441,143369.0,0.97871,-0.0038520092775183048,0.0038520092775183048,0.38520092775182757,Down,slow recovery,22,prior day,Monday,2012-07-09
